70,34,Sumatera Utara,Kota,Binjai,2023-11-02 18:18:26,2023-11-02 18:18:26
71,17,Kepulauan Riau,Kabupaten,Bintan,2023-11-02 18:18:26,2023-11-02 18:18:26
72,21,Nanggroe Aceh Darussalam (NAD),Kabupaten,Bireuen,2023-11-02 18:18:26,2023-11-02 18:18:26
73,31,Sulawesi Utara,Kota,Bitung,2023-11-02 18:18:26,2023-11-02 18:18:26
74,11,Jawa Timur,Kabupaten,Blitar,2023-11-02 18:18:26,2023-11-02 18:18:26
75,11,Jawa Timur,Kota,Blitar,2023-11-02 18:18:26,2023-11-02 18:18:26
76,10,Jawa Tengah,Kabupaten,Blora,2023-11-02 18:18:26,2023-11-02 18:18:26
77,7,Gorontalo,Kabupaten,Boalemo,2023-11-02 18:18:26,2023-11-02 18:18:26
78,9,Jawa Barat,Kabupaten,Bogor,2023-11-02 18:18:26,2023-11-02 18:18:26
79,9,Jawa Barat,Kota,Bogor,2023-11-02 18:18:26,2023-11-02 18:18:26
80,11,Jawa Timur,Kabupaten,Bojonegoro,2023-11-02 18:18:26,2023-11-02 18:18:26
81,31,Sulawesi Utara,Kabupaten,Bolaang Mongondow (Bolmong),2023-11-02 18:18:26,2023-11-02 18:18:26
82,31,Sulawesi Utara,Kabupaten,Bolaang Mongondow Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
83,31,Sulawesi Utara,Kabupaten,Bolaang Mongondow Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
84,31,Sulawesi Utara,Kabupaten,Bolaang Mongondow Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
85,30,Sulawesi Tenggara,Kabupaten,Bombana,2023-11-02 18:18:26,2023-11-02 18:18:26
86,11,Jawa Timur,Kabupaten,Bondowoso,2023-11-02 18:18:26,2023-11-02 18:18:26
87,28,Sulawesi Selatan,Kabupaten,Bone,2023-11-02 18:18:26,2023-11-02 18:18:26
88,7,Gorontalo,Kabupaten,Bone Bolango,2023-11-02 18:18:26,2023-11-02 18:18:26
89,15,Kalimantan Timur,Kota,Bontang,2023-11-02 18:18:26,2023-11-02 18:18:26
90,24,Papua,Kabupaten,Boven Digoel,2023-11-02 18:18:26,2023-11-02 18:18:26
91,10,Jawa Tengah,Kabupaten,Boyolali,2023-11-02 18:18:26,2023-11-02 18:18:26
92,10,Jawa Tengah,Kabupaten,Brebes,2023-11-02 18:18:26,2023-11-02 18:18:26
93,32,Sumatera Barat,Kota,Bukittinggi,2023-11-02 18:18:26,2023-11-02 18:18:26
94,1,Bali,Kabupaten,Buleleng,2023-11-02 18:18:26,2023-11-02 18:18:26
95,28,Sulawesi Selatan,Kabupaten,Bulukumba,2023-11-02 18:18:26,2023-11-02 18:18:26
96,16,Kalimantan Utara,Kabupaten,Bulungan (Bulongan),2023-11-02 18:18:26,2023-11-02 18:18:26
97,8,Jambi,Kabupaten,Bungo,2023-11-02 18:18:26,2023-11-02 18:18:26
98,29,Sulawesi Tengah,Kabupaten,Buol,2023-11-02 18:18:26,2023-11-02 18:18:26
99,19,Maluku,Kabupaten,Buru,2023-11-02 18:18:26,2023-11-02 18:18:26
100,19,Maluku,Kabupaten,Buru Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
101,30,Sulawesi Tenggara,Kabupaten,Buton,2023-11-02 18:18:26,2023-11-02 18:18:26
102,30,Sulawesi Tenggara,Kabupaten,Buton Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
103,9,Jawa Barat,Kabupaten,Ciamis,2023-11-02 18:18:26,2023-11-02 18:18:26
104,9,Jawa Barat,Kabupaten,Cianjur,2023-11-02 18:18:26,2023-11-02 18:18:26
105,10,Jawa Tengah,Kabupaten,Cilacap,2023-11-02 18:18:26,2023-11-02 18:18:26
106,3,Banten,Kota,Cilegon,2023-11-02 18:18:26,2023-11-02 18:18:26
107,9,Jawa Barat,Kota,Cimahi,2023-11-02 18:18:26,2023-11-02 18:18:26
108,9,Jawa Barat,Kabupaten,Cirebon,2023-11-02 18:18:26,2023-11-02 18:18:26
109,9,Jawa Barat,Kota,Cirebon,2023-11-02 18:18:26,2023-11-02 18:18:26
110,34,Sumatera Utara,Kabupaten,Dairi,2023-11-02 18:18:26,2023-11-02 18:18:26
111,24,Papua,Kabupaten,Deiyai (Deliyai),2023-11-02 18:18:26,2023-11-02 18:18:26
112,34,Sumatera Utara,Kabupaten,Deli Serdang,2023-11-02 18:18:26,2023-11-02 18:18:26
113,10,Jawa Tengah,Kabupaten,Demak,2023-11-02 18:18:26,2023-11-02 18:18:26
114,1,Bali,Kota,Denpasar,2023-11-02 18:18:26,2023-11-02 18:18:26
115,9,Jawa Barat,Kota,Depok,2023-11-02 18:18:26,2023-11-02 18:18:26
116,32,Sumatera Barat,Kabupaten,Dharmasraya,2023-11-02 18:18:26,2023-11-02 18:18:26
117,24,Papua,Kabupaten,Dogiyai,2023-11-02 18:18:26,2023-11-02 18:18:26
118,22,Nusa Tenggara Barat (NTB),Kabupaten,Dompu,2023-11-02 18:18:26,2023-11-02 18:18:26
119,29,Sulawesi Tengah,Kabupaten,Donggala,2023-11-02 18:18:26,2023-11-02 18:18:26
120,26,Riau,Kota,Dumai,2023-11-02 18:18:26,2023-11-02 18:18:26
121,33,Sumatera Selatan,Kabupaten,Empat Lawang,2023-11-02 18:18:26,2023-11-02 18:18:26
122,23,Nusa Tenggara Timur (NTT),Kabupaten,Ende,2023-11-02 18:18:26,2023-11-02 18:18:26
123,28,Sulawesi Selatan,Kabupaten,Enrekang,2023-11-02 18:18:26,2023-11-02 18:18:26
124,25,Papua Barat,Kabupaten,Fakfak,2023-11-02 18:18:26,2023-11-02 18:18:26
125,23,Nusa Tenggara Timur (NTT),Kabupaten,Flores Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
126,9,Jawa Barat,Kabupaten,Garut,2023-11-02 18:18:26,2023-11-02 18:18:26
127,21,Nanggroe Aceh Darussalam (NAD),Kabupaten,Gayo Lues,2023-11-02 18:18:26,2023-11-02 18:18:26
128,1,Bali,Kabupaten,Gianyar,2023-11-02 18:18:26,2023-11-02 18:18:26
129,7,Gorontalo,Kabupaten,Gorontalo,2023-11-02 18:18:26,2023-11-02 18:18:26
130,7,Gorontalo,Kota,Gorontalo,2023-11-02 18:18:26,2023-11-02 18:18:26
131,7,Gorontalo,Kabupaten,Gorontalo Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
132,28,Sulawesi Selatan,Kabupaten,Gowa,2023-11-02 18:18:26,2023-11-02 18:18:26
133,11,Jawa Timur,Kabupaten,Gresik,2023-11-02 18:18:26,2023-11-02 18:18:26
134,10,Jawa Tengah,Kabupaten,Grobogan,2023-11-02 18:18:26,2023-11-02 18:18:26
135,5,DI Yogyakarta,Kabupaten,Gunung Kidul,2023-11-02 18:18:26,2023-11-02 18:18:26
136,14,Kalimantan Tengah,Kabupaten,Gunung Mas,2023-11-02 18:18:26,2023-11-02 18:18:26
137,34,Sumatera Utara,Kota,Gunungsitoli,2023-11-02 18:18:26,2023-11-02 18:18:26
138,20,Maluku Utara,Kabupaten,Halmahera Barat,2023-11-02 18:18:26,2023-11-02 18:18:26
139,20,Maluku Utara,Kabupaten,Halmahera Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
140,20,Maluku Utara,Kabupaten,Halmahera Tengah,2023-11-02 18:18:26,2023-11-02 18:18:26
141,20,Maluku Utara,Kabupaten,Halmahera Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
142,20,Maluku Utara,Kabupaten,Halmahera Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
143,13,Kalimantan Selatan,Kabupaten,Hulu Sungai Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
144,13,Kalimantan Selatan,Kabupaten,Hulu Sungai Tengah,2023-11-02 18:18:26,2023-11-02 18:18:26
145,13,Kalimantan Selatan,Kabupaten,Hulu Sungai Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
146,34,Sumatera Utara,Kabupaten,Humbang Hasundutan,2023-11-02 18:18:26,2023-11-02 18:18:26
147,26,Riau,Kabupaten,Indragiri Hilir,2023-11-02 18:18:26,2023-11-02 18:18:26
148,26,Riau,Kabupaten,Indragiri Hulu,2023-11-02 18:18:26,2023-11-02 18:18:26
149,9,Jawa Barat,Kabupaten,Indramayu,2023-11-02 18:18:26,2023-11-02 18:18:26
150,24,Papua,Kabupaten,Intan Jaya,2023-11-02 18:18:26,2023-11-02 18:18:26
151,6,DKI Jakarta,Kota,Jakarta Barat,2023-11-02 18:18:26,2023-11-02 18:18:26
152,6,DKI Jakarta,Kota,Jakarta Pusat,2023-11-02 18:18:26,2023-11-02 18:18:26
153,6,DKI Jakarta,Kota,Jakarta Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
154,6,DKI Jakarta,Kota,Jakarta Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
155,6,DKI Jakarta,Kota,Jakarta Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
156,8,Jambi,Kota,Jambi,2023-11-02 18:18:26,2023-11-02 18:18:26
157,24,Papua,Kabupaten,Jayapura,2023-11-02 18:18:26,2023-11-02 18:18:26
158,24,Papua,Kota,Jayapura,2023-11-02 18:18:26,2023-11-02 18:18:26
159,24,Papua,Kabupaten,Jayawijaya,2023-11-02 18:18:26,2023-11-02 18:18:26
160,11,Jawa Timur,Kabupaten,Jember,2023-11-02 18:18:26,2023-11-02 18:18:26
161,1,Bali,Kabupaten,Jembrana,2023-11-02 18:18:26,2023-11-02 18:18:26
162,28,Sulawesi Selatan,Kabupaten,Jeneponto,2023-11-02 18:18:26,2023-11-02 18:18:26
163,10,Jawa Tengah,Kabupaten,Jepara,2023-11-02 18:18:26,2023-11-02 18:18:26
164,11,Jawa Timur,Kabupaten,Jombang,2023-11-02 18:18:26,2023-11-02 18:18:26
165,25,Papua Barat,Kabupaten,Kaimana,2023-11-02 18:18:26,2023-11-02 18:18:26
166,26,Riau,Kabupaten,Kampar,2023-11-02 18:18:26,2023-11-02 18:18:26
167,14,Kalimantan Tengah,Kabupaten,Kapuas,2023-11-02 18:18:26,2023-11-02 18:18:26
168,12,Kalimantan Barat,Kabupaten,Kapuas Hulu,2023-11-02 18:18:26,2023-11-02 18:18:26
169,10,Jawa Tengah,Kabupaten,Karanganyar,2023-11-02 18:18:26,2023-11-02 18:18:26
170,1,Bali,Kabupaten,Karangasem,2023-11-02 18:18:26,2023-11-02 18:18:26
171,9,Jawa Barat,Kabupaten,Karawang,2023-11-02 18:18:26,2023-11-02 18:18:26
172,17,Kepulauan Riau,Kabupaten,Karimun,2023-11-02 18:18:26,2023-11-02 18:18:26
173,34,Sumatera Utara,Kabupaten,Karo,2023-11-02 18:18:26,2023-11-02 18:18:26
174,14,Kalimantan Tengah,Kabupaten,Katingan,2023-11-02 18:18:26,2023-11-02 18:18:26
175,4,Bengkulu,Kabupaten,Kaur,2023-11-02 18:18:26,2023-11-02 18:18:26
176,12,Kalimantan Barat,Kabupaten,Kayong Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
177,10,Jawa Tengah,Kabupaten,Kebumen,2023-11-02 18:18:26,2023-11-02 18:18:26
178,11,Jawa Timur,Kabupaten,Kediri,2023-11-02 18:18:26,2023-11-02 18:18:26
179,11,Jawa Timur,Kota,Kediri,2023-11-02 18:18:26,2023-11-02 18:18:26
180,24,Papua,Kabupaten,Keerom,2023-11-02 18:18:26,2023-11-02 18:18:26
181,10,Jawa Tengah,Kabupaten,Kendal,2023-11-02 18:18:26,2023-11-02 18:18:26
182,30,Sulawesi Tenggara,Kota,Kendari,2023-11-02 18:18:26,2023-11-02 18:18:26
183,4,Bengkulu,Kabupaten,Kepahiang,2023-11-02 18:18:26,2023-11-02 18:18:26
184,17,Kepulauan Riau,Kabupaten,Kepulauan Anambas,2023-11-02 18:18:26,2023-11-02 18:18:26
185,19,Maluku,Kabupaten,Kepulauan Aru,2023-11-02 18:18:26,2023-11-02 18:18:26
186,32,Sumatera Barat,Kabupaten,Kepulauan Mentawai,2023-11-02 18:18:26,2023-11-02 18:18:26
187,26,Riau,Kabupaten,Kepulauan Meranti,2023-11-02 18:18:26,2023-11-02 18:18:26
188,31,Sulawesi Utara,Kabupaten,Kepulauan Sangihe,2023-11-02 18:18:26,2023-11-02 18:18:26
189,6,DKI Jakarta,Kabupaten,Kepulauan Seribu,2023-11-02 18:18:26,2023-11-02 18:18:26
190,31,Sulawesi Utara,Kabupaten,Kepulauan Siau Tagulandang Biaro (Sitaro),2023-11-02 18:18:26,2023-11-02 18:18:26
191,20,Maluku Utara,Kabupaten,Kepulauan Sula,2023-11-02 18:18:26,2023-11-02 18:18:26
192,31,Sulawesi Utara,Kabupaten,Kepulauan Talaud,2023-11-02 18:18:26,2023-11-02 18:18:26
193,24,Papua,Kabupaten,Kepulauan Yapen (Yapen Waropen),2023-11-02 18:18:26,2023-11-02 18:18:26
194,8,Jambi,Kabupaten,Kerinci,2023-11-02 18:18:26,2023-11-02 18:18:26
195,12,Kalimantan Barat,Kabupaten,Ketapang,2023-11-02 18:18:26,2023-11-02 18:18:26
