37,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Lhoong,2023-11-02 18:18:25,2023-11-02 18:18:25
38,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Mantasiek (Montasik),2023-11-02 18:18:25,2023-11-02 18:18:25
39,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Mesjid Raya,2023-11-02 18:18:25,2023-11-02 18:18:25
40,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Peukan Bada,2023-11-02 18:18:25,2023-11-02 18:18:25
41,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Pulo Aceh,2023-11-02 18:18:25,2023-11-02 18:18:25
42,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Seulimeum,2023-11-02 18:18:25,2023-11-02 18:18:25
43,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Simpang Tiga,2023-11-02 18:18:25,2023-11-02 18:18:25
44,21,Nanggroe Aceh Darussalam (NAD),3,Aceh Besar,Kabupaten,Suka Makmur,2023-11-02 18:18:25,2023-11-02 18:18:25
45,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Darul Hikmah,2023-11-02 18:18:25,2023-11-02 18:18:25
46,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Indra Jaya,2023-11-02 18:18:25,2023-11-02 18:18:25
47,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Jaya,2023-11-02 18:18:25,2023-11-02 18:18:25
48,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Keude Panga,2023-11-02 18:18:25,2023-11-02 18:18:25
49,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Krueng Sabee,2023-11-02 18:18:25,2023-11-02 18:18:25
50,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Pasie Raya,2023-11-02 18:18:25,2023-11-02 18:18:25
51,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Sampoiniet,2023-11-02 18:18:25,2023-11-02 18:18:25
52,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Setia Bakti,2023-11-02 18:18:25,2023-11-02 18:18:25
53,21,Nanggroe Aceh Darussalam (NAD),4,Aceh Jaya,Kabupaten,Teunom,2023-11-02 18:18:25,2023-11-02 18:18:25
54,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Bakongan,2023-11-02 18:18:25,2023-11-02 18:18:25
55,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Bakongan Timur,2023-11-02 18:18:25,2023-11-02 18:18:25
56,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Kluet Selatan,2023-11-02 18:18:25,2023-11-02 18:18:25
57,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Kluet Tengah,2023-11-02 18:18:25,2023-11-02 18:18:25
58,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Kluet Timur,2023-11-02 18:18:25,2023-11-02 18:18:25
59,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Kluet Utara,2023-11-02 18:18:25,2023-11-02 18:18:25
60,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Kota Bahagia,2023-11-02 18:18:25,2023-11-02 18:18:25
61,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Labuhan Haji,2023-11-02 18:18:25,2023-11-02 18:18:25
62,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Labuhan Haji Barat,2023-11-02 18:18:25,2023-11-02 18:18:25
63,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Labuhan Haji Timur,2023-11-02 18:18:25,2023-11-02 18:18:25
64,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Meukek,2023-11-02 18:18:25,2023-11-02 18:18:25
65,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Pasie Raja,2023-11-02 18:18:25,2023-11-02 18:18:25
66,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Sama Dua,2023-11-02 18:18:25,2023-11-02 18:18:25
67,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Sawang,2023-11-02 18:18:25,2023-11-02 18:18:25
68,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Tapak Tuan,2023-11-02 18:18:25,2023-11-02 18:18:25
69,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Trumon,2023-11-02 18:18:25,2023-11-02 18:18:25
70,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Trumon Tengah,2023-11-02 18:18:25,2023-11-02 18:18:25
71,21,Nanggroe Aceh Darussalam (NAD),5,Aceh Selatan,Kabupaten,Trumon Timur,2023-11-02 18:18:25,2023-11-02 18:18:25
72,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Danau Paris,2023-11-02 18:18:25,2023-11-02 18:18:25
73,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Gunung Meriah (Mariah),2023-11-02 18:18:25,2023-11-02 18:18:25
74,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Kota Baharu,2023-11-02 18:18:25,2023-11-02 18:18:25
75,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Kuala Baru,2023-11-02 18:18:25,2023-11-02 18:18:25
76,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Pulau Banyak,2023-11-02 18:18:25,2023-11-02 18:18:25
77,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Pulau Banyak Barat,2023-11-02 18:18:25,2023-11-02 18:18:25
78,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Simpang Kanan,2023-11-02 18:18:25,2023-11-02 18:18:25
79,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Singkil,2023-11-02 18:18:25,2023-11-02 18:18:25
80,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Singkil Utara,2023-11-02 18:18:25,2023-11-02 18:18:25
81,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Singkohor,2023-11-02 18:18:25,2023-11-02 18:18:25
82,21,Nanggroe Aceh Darussalam (NAD),6,Aceh Singkil,Kabupaten,Suro Makmur,2023-11-02 18:18:25,2023-11-02 18:18:25
83,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Banda Mulia,2023-11-02 18:18:25,2023-11-02 18:18:25
84,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Bandar Pusaka,2023-11-02 18:18:25,2023-11-02 18:18:25
85,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Bendahara,2023-11-02 18:18:25,2023-11-02 18:18:25
86,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Karang Baru,2023-11-02 18:18:25,2023-11-02 18:18:25
87,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Kejuruan Muda,2023-11-02 18:18:25,2023-11-02 18:18:25
88,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Kota Kuala Simpang,2023-11-02 18:18:25,2023-11-02 18:18:25
